pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
107,0,1,0,452,0,0,0,12,12,99999,0,0,1071,4.225,50.7,0.6,0.5
107,0,2,0,35,0,0,0,192,192,99999,0,0,1072,0.361,69.312,0.4,0.3
107,0,3,0,154,0,0,0,360,360,99999,0,0,1073,0.274,98.64,0.5,0.4
107,0,4,0,4,0,0,0,6,6,99999,0,0,1074,0.425,2.55,0.4,0.3
107,0,5,0,39,0,0,0,360,360,99999,0,0,1075,0.276,99.36,0.4,0.3
107,0,6,0,190,0,0,0,8,8,99999,0,0,1076,0.565,4.52,0.5,0.4
107,0,7,0,347,0,0,0,36,36,99999,0,0,1077,0.257,9.252,0.6,0.5
107,0,8,0,246,0,0,0,24,24,99999,0,0,1078,0.152,3.648,0.6,0.5
107,0,9,0,417,0,0,0,36,36,99999,0,0,1079,0.391,14.076,0.6,0.5
108,0,0,0,457,0,0,0,24,24,99999,0,0,1080,0.197,4.728,0.6,0.5
108,0,1,0,13,0,0,0,96,96,99999,0,0,1081,0.596,57.216,0.4,0.3
108,0,2,0,10,0,0,0,210,210,99999,0,0,1082,0.118,24.78,0.4,0.3
108,0,3,0,460,0,0,0,24,24,99999,0,0,1083,0.248,5.952,0.6,0.5
108,0,4,0,223,0,0,0,24,24,99999,0,0,1084,0.522,12.528,0.6,0.5
108,0,5,0,97,0,0,0,10,10,99999,0,0,1085,5.575,55.75,0.5,0.4
108,0,6,0,113,0,0,0,11,11,99999,0,0,1086,6.02,66.22,0.5,0.4
108,0,7,0,487,0,0,0,48,48,99999,0,0,1087,0.24,11.52,0.6,0.5
108,0,8,0,35,0,0,0,192,192,99999,0,0,1088,0.361,69.312,0.4,0.3
108,0,9,0,87,0,0,0,12,12,99999,0,0,1089,5.165,61.98,0.5,0.4
109,0,0,0,3,0,0,0,312,312,99999,0,0,1090,0.324,101.088,0.4,0.3
109,0,1,0,11,0,0,0,264,264,99999,0,0,1091,0.282,74.448,0.4,0.3
109,0,2,0,295,0,0,0,18,18,99999,0,0,1092,2.168,39.024,0.6,0.5
109,0,3,0,30,0,0,0,24,24,99999,0,0,1093,0.387,9.288,0.4,0.3
109,0,4,0,435,0,0,0,9,9,99999,0,0,1094,0.62,5.58,0.6,0.5
109,0,5,0,208,0,0,0,48,48,99999,0,0,1095,0.208,9.984,0.6,0.5
109,0,6,0,39,0,0,0,360,360,99999,0,0,1096,0.276,99.36,0.4,0.3
109,0,7,0,25,0,0,0,30,30,99999,0,0,1097,0.454,13.62,0.4,0.3
109,0,8,0,179,0,0,0,24,24,99999,0,0,1098,0.324,7.776,0.5,0.4
109,0,9,0,13,0,0,0,96,96,99999,0,0,1099,0.596,57.216,0.4,0.3
110,0,0,0,287,0,0,0,31,31,99999,0,0,1100,1.0,31.0,0.6,0.5
110,0,1,0,359,0,0,0,96,96,99999,0,0,1101,0.608,58.368,0.6,0.5
110,0,2,0,271,0,0,0,288,288,99999,0,0,1102,0.063,18.144,0.6,0.5
110,0,3,0,286,0,0,0,264,264,99999,0,0,1103,0.273,72.072,0.6,0.5
110,0,4,0,15,0,0,0,12,12,99999,0,0,1104,0.367,4.404,0.4,0.3
110,0,5,0,236,0,0,0,210,210,99999,0,0,1105,0.103,21.63,0.6,0.5
110,0,6,0,357,0,0,0,6,6,99999,0,0,1106,2.165,12.99,0.6,0.5
110,0,7,0,289,0,0,0,240,240,99999,0,0,1107,0.047,11.28,0.6,0.5
110,0,8,0,278,0,0,0,14,14,99999,0,0,1108,0.556,7.784,0.6,0.5
110,0,9,0,458,0,0,0,24,24,99999,0,0,1109,0.272,6.528,0.6,0.5
111,0,0,0,262,0,0,0,15,15,99999,0,0,1110,0.584,8.76,0.6,0.5
111,0,1,0,41,0,0,0,80,80,99999,0,0,1111,0.152,12.16,0.4,0.3
111,0,2,0,93,0,0,0,30,30,99999,0,0,1112,0.281,8.43,0.5,0.4
111,0,3,0,245,0,0,0,456,456,99999,0,0,1113,0.217,98.952,0.6,0.5
111,0,4,0,381,0,0,0,8,8,99999,0,0,1114,1.0,8.0,0.6,0.5
111,0,5,0,105,0,0,0,12,12,99999,0,0,1115,0.291,3.492,0.5,0.4
111,0,6,0,119,0,0,0,74,74,99999,0,0,1116,0.2,14.8,0.5,0.4
111,0,7,0,157,0,0,0,12,12,99999,0,0,1117,0.227,2.724,0.5,0.4
111,0,8,0,363,0,0,0,10,10,99999,0,0,1118,6.4,64.0,0.6,0.5
111,0,9,0,399,0,0,0,50,50,99999,0,0,1119,0.236,11.8,0.6,0.5
112,0,0,0,26,0,0,0,360,360,99999,0,0,1120,0.274,98.64,0.4,0.3
112,0,1,0,267,0,0,0,528,528,99999,0,0,1121,0.183,96.624,0.6,0.5
112,0,2,0,76,0,0,0,12,12,99999,0,0,1122,0.308,3.696,0.5,0.4
112,0,3,0,40,0,0,0,24,24,99999,0,0,1123,2.218,53.232,0.4,0.3
112,0,4,0,42,0,0,0,30,30,99999,0,0,1124,0.454,13.62,0.4,0.3
112,0,5,0,8,0,0,0,40,40,99999,0,0,1125,0.381,15.24,0.4,0.3
112,0,6,0,465,0,0,0,15,15,99999,0,0,1126,0.582,8.73,0.6,0.5
112,0,7,0,437,0,0,0,32,32,99999,0,0,1127,2.209,70.688,0.6,0.5
112,0,8,0,271,0,0,0,288,288,99999,0,0,1128,0.063,18.144,0.6,0.5
112,0,9,0,375,0,0,0,168,168,99999,0,0,1129,0.383,64.344,0.6,0.5
113,0,0,0,262,0,0,0,15,15,99999,0,0,1130,0.584,8.76,0.6,0.5
113,0,1,0,36,0,0,0,12,12,99999,0,0,1131,3.463,41.556,0.4,0.3
113,0,2,0,6,0,0,0,10,10,99999,0,0,1132,0.34,3.4,0.4,0.3
113,0,3,0,44,0,0,0,120,120,99999,0,0,1133,0.62,74.4,0.4,0.3
113,0,4,0,369,0,0,0,192,192,99999,0,0,1134,0.368,70.656,0.6,0.5
113,0,5,0,129,0,0,0,48,48,99999,0,0,1135,0.25,12.0,0.5,0.4
113,0,6,0,236,0,0,0,210,210,99999,0,0,1136,0.103,21.63,0.6,0.5
113,0,7,0,28,0,0,0,12,12,99999,0,0,1137,0.387,4.644,0.4,0.3
113,0,8,0,431,0,0,0,10,10,99999,0,0,1138,0.73,7.3,0.6,0.5
113,0,9,0,475,0,0,0,60,60,99999,0,0,1139,0.871,52.26,0.6,0.5
114,0,0,0,127,0,0,0,192,192,99999,0,0,1140,0.398,76.416,0.5,0.4
114,0,1,0,278,0,0,0,14,14,99999,0,0,1141,0.556,7.784,0.6,0.5
114,0,2,0,307,0,0,0,312,312,99999,0,0,1142,0.275,85.8,0.6,0.5
114,0,3,0,310,0,0,0,28,28,99999,0,0,1143,2.35,65.8,0.6,0.5
114,0,4,0,10,0,0,0,210,210,99999,0,0,1144,0.118,24.78,0.4,0.3
114,0,5,0,353,0,0,0,720,720,99999,0,0,1145,0.142,102.24,0.6,0.5
114,0,6,0,30,0,0,0,24,24,99999,0,0,1146,0.387,9.288,0.4,0.3
114,0,7,0,273,0,0,0,210,210,99999,0,0,1147,0.098,20.58,0.6,0.5
114,0,8,0,496,0,0,0,56,56,99999,0,0,1148,1.468,82.208,0.6,0.5
114,0,9,0,5,0,0,0,192,192,99999,0,0,1149,0.417,80.064,0.4,0.3
115,0,0,0,11,0,0,0,264,264,99999,0,0,1150,0.282,74.448,0.4,0.3
115,0,1,0,38,0,0,0,384,384,99999,0,0,1151,0.275,105.6,0.4,0.3
115,0,2,0,306,0,0,0,36,36,99999,0,0,1152,0.308,11.088,0.6,0.5
115,0,3,0,4,0,0,0,6,6,99999,0,0,1153,0.425,2.55,0.4,0.3
115,0,4,0,489,0,0,0,30,30,99999,0,0,1154,0.533,15.99,0.6,0.5
115,0,5,0,346,0,0,0,36,36,99999,0,0,1155,1.362,49.032,0.6,0.5
115,0,6,0,362,0,0,0,32,32,99999,0,0,1156,2.206,70.592,0.6,0.5
115,0,7,0,431,0,0,0,10,10,99999,0,0,1157,0.73,7.3,0.6,0.5
115,0,8,0,202,0,0,0,312,312,99999,0,0,1158,0.329,102.648,0.6,0.5
115,0,9,0,434,0,0,0,72,72,99999,0,0,1159,0.175,12.6,0.6,0.5
116,0,0,0,114,0,0,0,360,360,99999,0,0,1160,0.279,100.44,0.5,0.4
116,0,1,0,39,0,0,0,360,360,99999,0,0,1161,0.276,99.36,0.4,0.3
116,0,2,0,372,0,0,0,36,36,99999,0,0,1162,0.229,8.244,0.6,0.5
116,0,3,0,473,0,0,0,100,100,99999,0,0,1163,0.1,10.0,0.6,0.5
116,0,4,0,290,0,0,0,312,312,99999,0,0,1164,0.33,102.96,0.6,0.5
116,0,5,0,302,0,0,0,336,336,99999,0,0,1165,0.229,76.944,0.6,0.5
116,0,6,0,150,0,0,0,24,24,99999,0,0,1166,0.387,9.288,0.5,0.4
116,0,7,0,242,0,0,0,36,36,99999,0,0,1167,0.368,13.248,0.6,0.5
116,0,8,0,34,0,0,0,336,336,99999,0,0,1168,0.233,78.288,0.4,0.3
116,0,9,0,172,0,0,0,30,30,99999,0,0,1169,0.166,4.98,0.5,0.4
117,0,0,0,13,0,0,0,96,96,99999,0,0,1170,0.596,57.216,0.4,0.3
117,0,1,0,36,0,0,0,12,12,99999,0,0,1171,3.463,41.556,0.4,0.3
117,0,2,0,91,0,0,0,18,18,99999,0,0,1172,0.53,9.54,0.5,0.4
117,0,3,0,277,0,0,0,96,96,99999,0,0,1173,0.668,64.128,0.6,0.5
117,0,4,0,0,0,0,0,36,36,99999,0,0,1174,1.602,57.672,0.4,0.3
117,0,5,0,64,0,0,0,24,24,99999,0,0,1175,0.334,8.016,0.5,0.4
117,0,6,0,31,0,0,0,72,72,99999,0,0,1176,0.125,9.0,0.4,0.3
117,0,7,0,45,0,0,0,72,72,99999,0,0,1177,0.125,9.0,0.4,0.3
117,0,8,0,33,0,0,0,240,240,99999,0,0,1178,0.409,98.16,0.4,0.3
117,0,9,0,337,0,0,0,240,240,99999,0,0,1179,0.336,80.64,0.6,0.5
118,0,0,0,405,0,0,0,77,77,99999,0,0,1180,0.2,15.4,0.6,0.5
118,0,1,0,363,0,0,0,10,10,99999,0,0,1181,6.4,64.0,0.6,0.5
118,0,2,0,46,0,0,0,30,30,99999,0,0,1182,0.373,11.19,0.4,0.3
118,0,3,0,49,0,0,0,240,240,99999,0,0,1183,0.408,97.92,0.4,0.3
118,0,4,0,163,0,0,0,96,96,99999,0,0,1184,0.657,63.072,0.5,0.4
118,0,5,0,186,0,0,0,70,70,99999,0,0,1185,0.181,12.67,0.5,0.4
118,0,6,0,332,0,0,0,72,72,99999,0,0,1186,0.233,16.776,0.6,0.5
118,0,7,0,480,0,0,0,27,27,99999,0,0,1187,3.0,81.0,0.6,0.5
118,0,8,0,268,0,0,0,18,18,99999,0,0,1188,0.238,4.284,0.6,0.5
118,0,9,0,260,0,0,0,5,5,99999,0,0,1189,7.21,36.05,0.6,0.5
119,0,0,0,28,0,0,0,12,12,99999,0,0,1190,0.387,4.644,0.4,0.3
119,0,1,0,470,0,0,0,48,48,99999,0,0,1191,1.322,63.456,0.6,0.5
119,0,2,0,420,0,0,0,40,40,99999,0,0,1192,0.16,6.4,0.6,0.5
119,0,3,0,269,0,0,0,36,36,99999,0,0,1193,0.126,4.536,0.6,0.5
119,0,4,0,303,0,0,0,24,24,99999,0,0,1194,0.6,14.4,0.6,0.5
119,0,5,0,198,0,0,0,288,288,99999,0,0,1195,0.07,20.16,0.5,0.4
119,0,6,0,284,0,0,0,96,96,99999,0,0,1196,0.66,63.36,0.6,0.5
119,0,7,0,266,0,0,0,40,40,99999,0,0,1197,0.16,6.4,0.6,0.5
119,0,8,0,248,0,0,0,96,96,99999,0,0,1198,0.644,61.824,0.6,0.5
119,0,9,0,212,0,0,0,192,192,99999,0,0,1199,0.37,71.04,0.6,0.5
120,0,0,0,18,0,0,0,30,30,99999,0,0,1200,0.333,9.99,0.4,0.3
120,0,1,0,256,0,0,0,24,24,99999,0,0,1201,0.446,10.704,0.6,0.5
120,0,2,0,227,0,0,0,36,36,99999,0,0,1202,0.372,13.392,0.6,0.5
120,0,3,0,13,0,0,0,96,96,99999,0,0,1203,0.596,57.216,0.4,0.3
120,0,4,0,373,0,0,0,24,24,99999,0,0,1204,1.0,24.0,0.6,0.5
120,0,5,0,187,0,0,0,12,12,99999,0,0,1205,0.463,5.556,0.5,0.4
120,0,6,0,470,0,0,0,48,48,99999,0,0,1206,1.322,63.456,0.6,0.5
120,0,7,0,3,0,0,0,312,312,99999,0,0,1207,0.324,101.088,0.4,0.3
120,0,8,0,200,0,0,0,168,168,99999,0,0,1208,0.125,21.0,0.6,0.5
120,0,9,0,460,0,0,0,24,24,99999,0,0,1209,0.248,5.952,0.6,0.5
121,0,0,0,297,0,0,0,168,168,99999,0,0,1210,0.072,12.096,0.6,0.5
121,0,1,0,216,0,0,0,20,20,99999,0,0,1211,1.0,20.0,0.6,0.5
121,0,2,0,397,0,0,0,36,36,99999,0,0,1212,0.273,9.828,0.6,0.5
121,0,3,0,384,0,0,0,12,12,99999,0,0,1213,3.9,46.8,0.6,0.5
121,0,4,0,128,0,0,0,8,8,99999,0,0,1214,1.0,8.0,0.5,0.4
121,0,5,0,10,0,0,0,210,210,99999,0,0,1215,0.118,24.78,0.4,0.3
121,0,6,0,28,0,0,0,12,12,99999,0,0,1216,0.387,4.644,0.4,0.3
121,0,7,0,192,0,0,0,360,360,99999,0,0,1217,0.277,99.72,0.5,0.4
121,0,8,0,6,0,0,0,10,10,99999,0,0,1218,0.34,3.4,0.4,0.3
121,0,9,0,257,0,0,0,9,9,99999,0,0,1219,0.58,5.22,0.6,0.5
122,0,0,0,24,0,0,0,20,20,99999,0,0,1220,0.441,8.82,0.4,0.3
122,0,1,0,27,0,0,0,336,336,99999,0,0,1221,0.267,89.712,0.4,0.3
122,0,2,0,258,0,0,0,24,24,99999,0,0,1222,0.519,12.456,0.6,0.5
122,0,3,0,14,0,0,0,12,12,99999,0,0,1223,0.41,4.92,0.4,0.3
122,0,4,0,42,0,0,0,30,30,99999,0,0,1224,0.454,13.62,0.4,0.3
122,0,5,0,80,0,0,0,32,32,99999,0,0,1225,0.468,14.976,0.5,0.4
122,0,6,0,245,0,0,0,456,456,99999,0,0,1226,0.217,98.952,0.6,0.5
122,0,7,0,108,0,0,0,210,210,99999,0,0,1227,0.108,22.68,0.5,0.4
122,0,8,0,419,0,0,0,72,72,99999,0,0,1228,0.217,15.624,0.6,0.5
122,0,9,0,195,0,0,0,30,30,99999,0,0,1229,0.589,17.67,0.5,0.4
123,0,0,0,35,0,0,0,192,192,99999,0,0,1230,0.361,69.312,0.4,0.3
123,0,1,0,40,0,0,0,24,24,99999,0,0,1231,2.218,53.232,0.4,0.3
123,0,2,0,289,0,0,0,240,240,99999,0,0,1232,0.047,11.28,0.6,0.5
123,0,3,0,114,0,0,0,360,360,99999,0,0,1233,0.279,100.44,0.5,0.4
123,0,4,0,347,0,0,0,36,36,99999,0,0,1234,0.257,9.252,0.6,0.5
123,0,5,0,23,0,0,0,210,210,99999,0,0,1235,0.11,23.1,0.4,0.3
123,0,6,0,4,0,0,0,6,6,99999,0,0,1236,0.425,2.55,0.4,0.3
123,0,7,0,455,0,0,0,40,40,99999,0,0,1237,0.091,3.64,0.6,0.5
123,0,8,0,68,0,0,0,320,320,99999,0,0,1238,0.052,16.64,0.5,0.4
123,0,9,0,441,0,0,0,42,42,99999,0,0,1239,0.428,17.976,0.6,0.5
124,0,0,0,37,0,0,0,384,384,99999,0,0,1240,0.277,106.368,0.4,0.3
124,0,1,0,393,0,0,0,36,36,99999,0,0,1241,0.169,6.084,0.6,0.5
124,0,2,0,15,0,0,0,12,12,99999,0,0,1242,0.367,4.404,0.4,0.3
124,0,3,0,233,0,0,0,80,80,99999,0,0,1243,0.179,14.32,0.6,0.5
124,0,4,0,441,0,0,0,42,42,99999,0,0,1244,0.428,17.976,0.6,0.5
124,0,5,0,80,0,0,0,32,32,99999,0,0,1245,0.468,14.976,0.5,0.4
124,0,6,0,10,0,0,0,210,210,99999,0,0,1246,0.118,24.78,0.4,0.3
124,0,7,0,415,0,0,0,36,36,99999,0,0,1247,1.667,60.012,0.6,0.5
124,0,8,0,342,0,0,0,72,72,99999,0,0,1248,0.65,46.8,0.6,0.5
124,0,9,0,39,0,0,0,360,360,99999,0,0,1249,0.276,99.36,0.4,0.3
125,0,0,0,468,0,0,0,210,210,99999,0,0,1250,0.115,24.15,0.6,0.5
125,0,1,0,24,0,0,0,20,20,99999,0,0,1251,0.441,8.82,0.4,0.3
125,0,2,0,182,0,0,0,12,12,99999,0,0,1252,0.408,4.896,0.5,0.4
125,0,3,0,207,0,0,0,36,36,99999,0,0,1253,0.469,16.884,0.6,0.5
125,0,4,0,173,0,0,0,96,96,99999,0,0,1254,0.645,61.92,0.5,0.4
125,0,5,0,445,0,0,0,15,15,99999,0,0,1255,0.55,8.25,0.6,0.5
125,0,6,0,355,0,0,0,36,36,99999,0,0,1256,0.383,13.788,0.6,0.5
125,0,7,0,198,0,0,0,288,288,99999,0,0,1257,0.07,20.16,0.5,0.4
125,0,8,0,194,0,0,0,288,288,99999,0,0,1258,0.229,65.952,0.5,0.4
125,0,9,0,307,0,0,0,312,312,99999,0,0,1259,0.275,85.8,0.6,0.5
126,0,0,0,49,0,0,0,240,240,99999,0,0,1260,0.408,97.92,0.4,0.3
126,0,1,0,151,0,0,0,96,96,99999,0,0,1261,0.667,64.032,0.5,0.4
126,0,2,0,404,0,0,0,60,60,99999,0,0,1262,0.408,24.48,0.6,0.5
126,0,3,0,265,0,0,0,30,30,99999,0,0,1263,0.468,14.04,0.6,0.5
126,0,4,0,242,0,0,0,36,36,99999,0,0,1264,0.368,13.248,0.6,0.5
126,0,5,0,264,0,0,0,96,96,99999,0,0,1265,0.595,57.12,0.6,0.5
126,0,6,0,244,0,0,0,72,72,99999,0,0,1266,0.173,12.456,0.6,0.5
126,0,7,0,99,0,0,0,24,24,99999,0,0,1267,2.228,53.472,0.5,0.4
126,0,8,0,395,0,0,0,36,36,99999,0,0,1268,0.461,16.596,0.6,0.5
126,0,9,0,351,0,0,0,192,192,99999,0,0,1269,0.368,70.656,0.6,0.5
127,0,0,0,96,0,0,0,96,96,99999,0,0,1270,0.668,64.128,0.5,0.4
127,0,1,0,434,0,0,0,72,72,99999,0,0,1271,0.175,12.6,0.6,0.5
127,0,2,0,390,0,0,0,24,24,99999,0,0,1272,0.221,5.304,0.6,0.5
127,0,3,0,19,0,0,0,12,12,99999,0,0,1273,0.28,3.36,0.4,0.3
127,0,4,0,8,0,0,0,40,40,99999,0,0,1274,0.381,15.24,0.4,0.3
127,0,5,0,320,0,0,0,384,384,99999,0,0,1275,0.254,97.536,0.6,0.5
127,0,6,0,200,0,0,0,168,168,99999,0,0,1276,0.125,21.0,0.6,0.5
127,0,7,0,441,0,0,0,42,42,99999,0,0,1277,0.428,17.976,0.6,0.5
127,0,8,0,479,0,0,0,72,72,99999,0,0,1278,0.465,33.48,0.6,0.5
127,0,9,0,70,0,0,0,24,24,99999,0,0,1279,0.437,10.488,0.5,0.4
128,0,0,0,98,0,0,0,60,60,99999,0,0,1280,0.225,13.5,0.5,0.4
128,0,1,0,289,0,0,0,240,240,99999,0,0,1281,0.047,11.28,0.6,0.5
128,0,2,0,246,0,0,0,24,24,99999,0,0,1282,0.152,3.648,0.6,0.5
128,0,3,0,224,0,0,0,432,432,99999,0,0,1283,0.219,94.608,0.6,0.5
128,0,4,0,128,0,0,0,8,8,99999,0,0,1284,1.0,8.0,0.5,0.4
128,0,5,0,443,0,0,0,720,720,99999,0,0,1285,0.142,102.24,0.6,0.5
128,0,6,0,37,0,0,0,384,384,99999,0,0,1286,0.277,106.368,0.4,0.3
128,0,7,0,209,0,0,0,210,210,99999,0,0,1287,0.115,24.15,0.6,0.5
128,0,8,0,373,0,0,0,24,24,99999,0,0,1288,1.0,24.0,0.6,0.5
128,0,9,0,445,0,0,0,15,15,99999,0,0,1289,0.55,8.25,0.6,0.5
129,0,0,0,392,0,0,0,360,360,99999,0,0,1290,0.156,56.16,0.6,0.5
129,0,1,0,243,0,0,0,36,36,99999,0,0,1291,0.517,18.612,0.6,0.5
129,0,2,0,59,0,0,0,36,36,99999,0,0,1292,0.363,13.068,0.5,0.4
129,0,3,0,252,0,0,0,36,36,99999,0,0,1293,0.394,14.184,0.6,0.5
129,0,4,0,467,0,0,0,336,336,99999,0,0,1294,0.246,82.656,0.6,0.5
129,0,5,0,241,0,0,0,6,6,99999,0,0,1295,0.46,2.76,0.6,0.5
129,0,6,0,42,0,0,0,30,30,99999,0,0,1296,0.454,13.62,0.4,0.3
129,0,7,0,159,0,0,0,336,336,99999,0,0,1297,0.245,82.32,0.5,0.4
129,0,8,0,28,0,0,0,12,12,99999,0,0,1298,0.387,4.644,0.4,0.3
129,0,9,0,40,0,0,0,24,24,99999,0,0,1299,2.218,53.232,0.4,0.3
130,0,0,0,19,0,0,0,12,12,99999,0,0,1300,0.28,3.36,0.4,0.3
130,0,1,0,126,0,0,0,240,240,99999,0,0,1301,0.27,64.8,0.5,0.4
130,0,2,0,9,0,0,0,180,180,99999,0,0,1302,0.1,18.0,0.4,0.3
130,0,3,0,470,0,0,0,48,48,99999,0,0,1303,1.322,63.456,0.6,0.5
130,0,4,0,27,0,0,0,336,336,99999,0,0,1304,0.267,89.712,0.4,0.3
130,0,5,0,116,0,0,0,24,24,99999,0,0,1305,0.407,9.768,0.5,0.4
130,0,6,0,2,0,0,0,24,24,99999,0,0,1306,0.405,9.72,0.4,0.3
130,0,7,0,467,0,0,0,336,336,99999,0,0,1307,0.246,82.656,0.6,0.5
130,0,8,0,37,0,0,0,384,384,99999,0,0,1308,0.277,106.368,0.4,0.3
130,0,9,0,14,0,0,0,12,12,99999,0,0,1309,0.41,4.92,0.4,0.3
131,0,0,0,305,0,0,0,72,72,99999,0,0,1310,0.181,13.032,0.6,0.5
131,0,1,0,123,0,0,0,20,20,99999,0,0,1311,0.28,5.6,0.5,0.4
131,0,2,0,446,0,0,0,10,10,99999,0,0,1312,6.35,63.5,0.6,0.5
131,0,3,0,36,0,0,0,12,12,99999,0,0,1313,3.463,41.556,0.4,0.3
131,0,4,0,33,0,0,0,240,240,99999,0,0,1314,0.409,98.16,0.4,0.3
131,0,5,0,427,0,0,0,27,27,99999,0,0,1315,2.0,54.0,0.6,0.5
131,0,6,0,158,0,0,0,96,96,99999,0,0,1316,0.633,60.768,0.5,0.4
131,0,7,0,194,0,0,0,288,288,99999,0,0,1317,0.229,65.952,0.5,0.4
131,0,8,0,41,0,0,0,80,80,99999,0,0,1318,0.152,12.16,0.4,0.3
131,0,9,0,27,0,0,0,336,336,99999,0,0,1319,0.267,89.712,0.4,0.3
132,0,0,0,275,0,0,0,36,36,99999,0,0,1320,0.368,13.248,0.6,0.5
132,0,1,0,31,0,0,0,72,72,99999,0,0,1321,0.125,9.0,0.4,0.3
132,0,2,0,41,0,0,0,80,80,99999,0,0,1322,0.152,12.16,0.4,0.3
132,0,3,0,49,0,0,0,240,240,99999,0,0,1323,0.408,97.92,0.4,0.3
132,0,4,0,414,0,0,0,77,77,99999,0,0,1324,0.2,15.4,0.6,0.5
132,0,5,0,277,0,0,0,96,96,99999,0,0,1325,0.668,64.128,0.6,0.5
132,0,6,0,363,0,0,0,10,10,99999,0,0,1326,6.4,64.0,0.6,0.5
132,0,7,0,234,0,0,0,12,12,99999,0,0,1327,0.356,4.272,0.6,0.5
132,0,8,0,17,0,0,0,108,108,99999,0,0,1328,0.176,19.008,0.4,0.3
132,0,9,0,472,0,0,0,77,77,99999,0,0,1329,0.2,15.4,0.6,0.5
133,0,0,0,287,0,0,0,31,31,99999,0,0,1330,1.0,31.0,0.6,0.5
133,0,1,0,398,0,0,0,204,204,99999,0,0,1331,0.333,67.932,0.6,0.5
133,0,2,0,402,0,0,0,77,77,99999,0,0,1332,0.2,15.4,0.6,0.5
133,0,3,0,475,0,0,0,60,60,99999,0,0,1333,0.871,52.26,0.6,0.5
133,0,4,0,356,0,0,0,18,18,99999,0,0,1334,1.048,18.864,0.6,0.5
133,0,5,0,130,0,0,0,24,24,99999,0,0,1335,0.615,14.76,0.5,0.4
133,0,6,0,1,0,0,0,72,72,99999,0,0,1336,0.125,9.0,0.4,0.3
133,0,7,0,444,0,0,0,24,24,99999,0,0,1337,2.138,51.312,0.6,0.5
133,0,8,0,5,0,0,0,192,192,99999,0,0,1338,0.417,80.064,0.4,0.3
133,0,9,0,221,0,0,0,20,20,99999,0,0,1339,1.0,20.0,0.6,0.5
134,0,0,0,284,0,0,0,96,96,99999,0,0,1340,0.66,63.36,0.6,0.5
134,0,1,0,261,0,0,0,192,192,99999,0,0,1341,0.408,78.336,0.6,0.5
134,0,2,0,4,0,0,0,6,6,99999,0,0,1342,0.425,2.55,0.4,0.3
134,0,3,0,293,0,0,0,264,264,99999,0,0,1343,0.375,99.0,0.6,0.5
134,0,4,0,324,0,0,0,216,216,99999,0,0,1344,0.38,82.08,0.6,0.5
134,0,5,0,266,0,0,0,40,40,99999,0,0,1345,0.16,6.4,0.6,0.5
134,0,6,0,231,0,0,0,24,24,99999,0,0,1346,0.514,12.336,0.6,0.5
134,0,7,0,381,0,0,0,8,8,99999,0,0,1347,1.0,8.0,0.6,0.5
134,0,8,0,404,0,0,0,60,60,99999,0,0,1348,0.408,24.48,0.6,0.5
134,0,9,0,88,0,0,0,180,180,99999,0,0,1349,0.108,19.44,0.5,0.4
135,0,0,0,246,0,0,0,24,24,99999,0,0,1350,0.152,3.648,0.6,0.5
135,0,1,0,367,0,0,0,210,210,99999,0,0,1351,0.092,19.32,0.6,0.5
135,0,2,0,82,0,0,0,168,168,99999,0,0,1352,0.446,74.928,0.5,0.4
135,0,3,0,10,0,0,0,210,210,99999,0,0,1353,0.118,24.78,0.4,0.3
135,0,4,0,265,0,0,0,30,30,99999,0,0,1354,0.468,14.04,0.6,0.5
135,0,5,0,301,0,0,0,384,384,99999,0,0,1355,0.28,107.52,0.6,0.5
135,0,6,0,207,0,0,0,36,36,99999,0,0,1356,0.469,16.884,0.6,0.5
135,0,7,0,370,0,0,0,240,240,99999,0,0,1357,0.415,99.6,0.6,0.5
135,0,8,0,403,0,0,0,96,96,99999,0,0,1358,0.575,55.2,0.6,0.5
135,0,9,0,181,0,0,0,24,24,99999,0,0,1359,0.491,11.784,0.5,0.4
136,0,0,0,398,0,0,0,204,204,99999,0,0,1360,0.333,67.932,0.6,0.5
136,0,1,0,271,0,0,0,288,288,99999,0,0,1361,0.063,18.144,0.6,0.5
136,0,2,0,128,0,0,0,8,8,99999,0,0,1362,1.0,8.0,0.5,0.4
136,0,3,0,290,0,0,0,312,312,99999,0,0,1363,0.33,102.96,0.6,0.5
136,0,4,0,115,0,0,0,192,192,99999,0,0,1364,0.389,74.688,0.5,0.4
136,0,5,0,419,0,0,0,72,72,99999,0,0,1365,0.217,15.624,0.6,0.5
136,0,6,0,427,0,0,0,27,27,99999,0,0,1366,2.0,54.0,0.6,0.5
136,0,7,0,47,0,0,0,30,30,99999,0,0,1367,0.365,10.95,0.4,0.3
136,0,8,0,454,0,0,0,27,27,99999,0,0,1368,2.0,54.0,0.6,0.5
136,0,9,0,248,0,0,0,96,96,99999,0,0,1369,0.644,61.824,0.6,0.5
137,0,0,0,449,0,0,0,210,210,99999,0,0,1370,0.135,28.35,0.6,0.5
137,0,1,0,2,0,0,0,24,24,99999,0,0,1371,0.405,9.72,0.4,0.3
